InstanceType,Region,AZ,SPS_Mean,SPS_STD,SpotPrice
t3a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2504
t3a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2508
m3.xlarge,us-east-1,use1-az2,3.0,0.0,0.116
m3.xlarge,us-east-1,use1-az6,3.0,0.0,0.1239
m3.xlarge,us-east-1,use1-az4,3.0,0.0,0.1237
m3.xlarge,us-east-1,use1-az3,3.0,0.0,0.1304
d3.xlarge,us-east-1,use1-az6,3.0,0.0,0.1614
d3.xlarge,us-east-1,use1-az4,3.0,0.0,0.1647
d3.xlarge,us-east-1,use1-az2,3.0,0.0,0.1579
is4gen.large,us-east-1,use1-az4,3.0,0.0,0.0851
is4gen.large,us-east-1,use1-az2,3.0,0.0,0.0766
is4gen.large,us-east-1,use1-az6,3.0,0.0,0.0851
is4gen.large,us-east-1,use1-az1,3.0,0.0,0.0725
c7i.large,us-east-1,use1-az5,3.0,0.0,0.0567
c7i.large,us-east-1,use1-az4,3.0,0.0,0.0571
c7i.large,us-east-1,use1-az2,3.0,0.0,0.0544
c7i.large,us-east-1,use1-az6,3.0,0.0,0.0577
m5dn.large,us-east-1,use1-az2,3.0,0.0,0.0567
m5dn.large,us-east-1,use1-az5,3.0,0.0,0.0565
m5dn.large,us-east-1,use1-az1,3.0,0.0,0.0722
m5dn.large,us-east-1,use1-az6,3.0,0.0,0.0543
m5dn.large,us-east-1,use1-az4,3.0,0.0,0.0588
r6g.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2287
r6g.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2608
r6g.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2222
r6g.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2339
r6g.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2358
is4gen.4xlarge,us-east-1,use1-az4,3.0,0.0,0.6227
is4gen.4xlarge,us-east-1,use1-az6,3.0,0.0,0.6051
is4gen.4xlarge,us-east-1,use1-az1,3.0,0.0,0.7556
x2gd.4xlarge,us-east-1,use1-az6,3.0,0.0,0.6261
r5b.xlarge,us-east-1,use1-az4,3.0,0.0,0.1436
r5b.xlarge,us-east-1,use1-az6,3.0,0.0,0.1461
r5b.xlarge,us-east-1,use1-az1,3.0,0.0,0.1426
r5b.xlarge,us-east-1,use1-az2,3.0,0.0,0.1431
m6in.large,us-east-1,use1-az5,3.0,0.0,0.0632
m6in.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4841
m5zn.6xlarge,us-east-1,use1-az4,3.0,0.0,0.776
m5zn.6xlarge,us-east-1,use1-az6,3.0,0.0,0.7794
c5a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.231
c5a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2244
c5a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2498
c5a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2498
c5a.2xlarge,us-east-1,use1-az1,3.0,0.0,0.223
i4g.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4558
i4g.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4643
i4g.4xlarge,us-east-1,use1-az4,3.0,0.0,0.504
i4g.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5667
r7gd.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5143
r7gd.4xlarge,us-east-1,use1-az6,3.0,0.0,0.528
t4g.large,us-east-1,use1-az5,3.0,0.0,0.0645
t4g.large,us-east-1,use1-az4,3.0,0.0,0.0653
t4g.large,us-east-1,use1-az6,3.0,0.0,0.0645
t4g.large,us-east-1,use1-az1,3.0,0.0,0.0653
t4g.large,us-east-1,use1-az2,3.0,0.0,0.0654
c6gn.medium,us-east-1,use1-az6,3.0,0.0,0.0293
c6gn.medium,us-east-1,use1-az1,3.0,0.0,0.0301
c6gn.medium,us-east-1,use1-az5,3.0,0.0,0.0325
c6gn.medium,us-east-1,use1-az2,3.0,0.0,0.0328
c6gn.medium,us-east-1,use1-az4,3.0,0.0,0.0323
m5n.2xlarge,us-east-1,use1-az6,3.0,0.0,0.28
m5n.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2492
m5n.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2516
m5n.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2575
m5n.2xlarge,us-east-1,use1-az1,3.0,0.0,0.235
c4.2xlarge,us-east-1,use1-az3,3.0,0.0,0.2296
c4.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2182
c4.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2299
c4.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2211
c4.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2314
c4.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2187
m7g.xlarge,us-east-1,use1-az2,3.0,0.0,0.1139
m7g.xlarge,us-east-1,use1-az1,3.0,0.0,0.1203
m7g.xlarge,us-east-1,use1-az4,3.0,0.0,0.1186
m7g.xlarge,us-east-1,use1-az6,3.0,0.0,0.1181
m7g.xlarge,us-east-1,use1-az5,3.0,0.0,0.1166
r3.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5217
r3.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4428
r3.4xlarge,us-east-1,use1-az2,3.0,0.0,0.454
m7a.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5088
m7a.4xlarge,us-east-1,use1-az4,3.0,0.0,0.505
m7a.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4817
m7i.large,us-east-1,use1-az2,3.0,0.0,0.0551
m7i.large,us-east-1,use1-az6,3.0,0.0,0.0568
m7i.large,us-east-1,use1-az5,3.0,0.0,0.0578
m7i.large,us-east-1,use1-az4,3.0,0.0,0.0587
m7i-flex.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2511
i4i.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5864
i4i.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5212
i4i.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4937
i4i.4xlarge,us-east-1,use1-az6,3.0,0.0,0.513
i4i.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4823
c5a.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4234
c5a.4xlarge,us-east-1,use1-az5,3.0,0.0,0.502
c5a.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4927
c5a.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4429
c5a.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4911
t3.large,us-east-1,use1-az4,3.0,0.0,0.0529
t3.large,us-east-1,use1-az1,3.0,0.0,0.0569
t3.large,us-east-1,use1-az6,3.0,0.0,0.0546
t3.large,us-east-1,use1-az5,3.0,0.0,0.0598
t3.large,us-east-1,use1-az2,3.0,0.0,0.0552
m6g.4xlarge,us-east-1,use1-az6,3.0,0.0,0.3263
m6g.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5143
m6g.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4722
m6g.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4775
m6g.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4736
r6g.large,us-east-1,use1-az4,3.0,0.0,0.0643
r6g.large,us-east-1,use1-az1,3.0,0.0,0.0612
r6g.large,us-east-1,use1-az6,3.0,0.0,0.0594
r6g.large,us-east-1,use1-az5,3.0,0.0,0.0652
r6g.large,us-east-1,use1-az2,3.0,0.0,0.0647
c5d.9xlarge,us-east-1,use1-az4,3.0,0.0,0.7335
c5d.9xlarge,us-east-1,use1-az2,3.0,0.0,0.9062
c5d.9xlarge,us-east-1,use1-az1,3.0,0.0,0.9875
c5d.9xlarge,us-east-1,use1-az6,3.0,0.0,0.7362
m6gd.xlarge,us-east-1,use1-az4,3.0,0.0,0.1148
m6gd.xlarge,us-east-1,use1-az2,3.0,0.0,0.1198
m6gd.xlarge,us-east-1,use1-az6,3.0,0.0,0.1129
m6gd.xlarge,us-east-1,use1-az5,3.0,0.0,0.1173
c7g.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9904
c7g.8xlarge,us-east-1,use1-az6,3.0,0.0,0.836
c7g.8xlarge,us-east-1,use1-az2,3.0,0.0,0.988
c7g.8xlarge,us-east-1,use1-az1,3.0,0.0,0.9457
c7g.8xlarge,us-east-1,use1-az4,3.0,0.0,0.8977
m6i.large,us-east-1,use1-az2,3.0,0.0,0.0497
m6i.large,us-east-1,use1-az6,3.0,0.0,0.0496
m6i.large,us-east-1,use1-az1,3.0,0.0,0.0635
m6i.large,us-east-1,use1-az4,3.0,0.0,0.0583
m6i.large,us-east-1,use1-az5,3.0,0.0,0.058
t3.xlarge,us-east-1,use1-az1,3.0,0.0,0.1103
t3.xlarge,us-east-1,use1-az6,3.0,0.0,0.1012
t3.xlarge,us-east-1,use1-az4,3.0,0.0,0.0926
t3.xlarge,us-east-1,use1-az5,3.0,0.0,0.1141
t3.xlarge,us-east-1,use1-az2,3.0,0.0,0.1115
m5.8xlarge,us-east-1,use1-az6,3.0,0.0,0.7447
m5.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8197
m5.8xlarge,us-east-1,use1-az5,3.0,0.0,0.8338
m5.8xlarge,us-east-1,use1-az1,3.0,0.0,0.8816
m5.8xlarge,us-east-1,use1-az4,3.0,0.0,0.8416
c4.large,us-east-1,use1-az5,3.0,0.0,0.0556
c4.large,us-east-1,use1-az2,3.0,0.0,0.0607
c4.large,us-east-1,use1-az6,3.0,0.0,0.0566
c4.large,us-east-1,use1-az1,3.0,0.0,0.0574
c4.large,us-east-1,use1-az3,3.0,0.0,0.062
c4.large,us-east-1,use1-az4,3.0,0.0,0.0609
m5d.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9127
m5d.8xlarge,us-east-1,use1-az5,3.0,0.0,0.8624
m5d.8xlarge,us-east-1,use1-az4,3.0,0.0,0.9721
m5d.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9055
m6gd.2xlarge,us-east-1,use1-az6,3.0,0.0,0.258
m6gd.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2548
m6gd.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2353
m6gd.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2596
i3en.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2751
i3en.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2742
i3en.2xlarge,us-east-1,use1-az2,3.0,0.0,0.3143
i3en.2xlarge,us-east-1,use1-az5,3.0,0.0,0.3007
r4.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2532
r4.2xlarge,us-east-1,use1-az3,3.0,0.0,0.2541
r4.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2414
r4.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2473
r4.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2466
r4.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2585
c5d.xlarge,us-east-1,use1-az4,3.0,0.0,0.1088
c5d.xlarge,us-east-1,use1-az1,3.0,0.0,0.125
c5d.xlarge,us-east-1,use1-az6,3.0,0.0,0.1196
c5d.xlarge,us-east-1,use1-az5,3.0,0.0,0.1087
c5d.xlarge,us-east-1,use1-az2,3.0,0.0,0.1141
m7gd.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4136
m7gd.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4651
m7gd.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5067
r6g.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4402
r6g.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4161
r6g.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4542
r6g.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5023
r5a.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4242
r5a.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4857
r5a.4xlarge,us-east-1,use1-az1,3.0,0.0,0.465
r5a.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4884
r5a.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5004
g4dn.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2738
g4dn.2xlarge,us-east-1,use1-az5,3.0,0.0,0.3002
g4dn.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2696
g4dn.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2789
g4dn.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2871
c6g.8xlarge,us-east-1,use1-az6,3.0,0.0,0.642
c6g.8xlarge,us-east-1,use1-az2,3.0,0.0,0.5365
c6g.8xlarge,us-east-1,use1-az4,3.0,0.0,0.5614
c6g.8xlarge,us-east-1,use1-az5,3.0,0.0,0.8806
m5n.large,us-east-1,use1-az2,3.0,0.0,0.063
m5n.large,us-east-1,use1-az5,3.0,0.0,0.063
m5n.large,us-east-1,use1-az4,3.0,0.0,0.0566
m5n.large,us-east-1,use1-az6,3.0,0.0,0.063
m5n.large,us-east-1,use1-az1,3.0,0.0,0.0632
r5a.large,us-east-1,use1-az5,3.0,0.0,0.0634
r5a.large,us-east-1,use1-az2,3.0,0.0,0.0628
r5a.large,us-east-1,use1-az6,3.0,0.0,0.0632
r5a.large,us-east-1,use1-az4,3.0,0.0,0.057
r5a.large,us-east-1,use1-az1,3.0,0.0,0.0628
d3en.2xlarge,us-east-1,use1-az6,3.0,0.0,0.3565
d3en.2xlarge,us-east-1,use1-az4,3.0,0.0,0.3287
d3en.2xlarge,us-east-1,use1-az1,3.0,0.0,0.37
d3en.2xlarge,us-east-1,use1-az2,3.0,0.0,0.3794
g4dn.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5553
g4dn.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5054
g4dn.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5377
g4dn.4xlarge,us-east-1,use1-az5,3.0,0.0,0.516
c1.medium,us-east-1,use1-az6,3.0,0.0,0.0158
c1.medium,us-east-1,use1-az4,3.0,0.0,0.0156
c1.medium,us-east-1,use1-az2,3.0,0.0,0.0148
r5ad.large,us-east-1,use1-az5,3.0,0.0,0.0553
r5ad.large,us-east-1,use1-az1,3.0,0.0,0.0711
r5ad.large,us-east-1,use1-az4,3.0,0.0,0.0629
r5ad.large,us-east-1,use1-az2,3.0,0.0,0.064
r5ad.large,us-east-1,use1-az6,3.0,0.0,0.0587
c7g.medium,us-east-1,use1-az1,3.0,0.0,0.0324
c7g.medium,us-east-1,use1-az4,3.0,0.0,0.0324
c7g.medium,us-east-1,use1-az5,3.0,0.0,0.0327
c7g.medium,us-east-1,use1-az2,3.0,0.0,0.0326
c7g.medium,us-east-1,use1-az6,3.0,0.0,0.0326
c5ad.xlarge,us-east-1,use1-az5,3.0,0.0,0.1139
c5ad.xlarge,us-east-1,use1-az4,3.0,0.0,0.1265
c5ad.xlarge,us-east-1,use1-az1,3.0,0.0,0.1144
c5ad.xlarge,us-east-1,use1-az6,3.0,0.0,0.1268
c5ad.xlarge,us-east-1,use1-az2,3.0,0.0,0.1157
z1d.2xlarge,us-east-1,use1-az6,3.0,0.0,0.3377
z1d.2xlarge,us-east-1,use1-az1,3.0,0.0,0.3788
z1d.2xlarge,us-east-1,use1-az5,3.0,0.0,0.3187
z1d.2xlarge,us-east-1,use1-az4,3.0,0.0,0.3091
z1d.2xlarge,us-east-1,use1-az2,3.0,0.0,0.3243
m6id.4xlarge,us-east-1,use1-az2,3.0,0.0,0.456
m6id.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4446
m6id.4xlarge,us-east-1,use1-az4,3.0,0.0,0.455
m6id.4xlarge,us-east-1,use1-az5,3.0,0.0,0.462
d2.xlarge,us-east-1,use1-az6,3.0,0.0,0.1721
d2.xlarge,us-east-1,use1-az1,3.0,0.0,0.2373
d2.xlarge,us-east-1,use1-az5,3.0,0.0,0.2037
d2.xlarge,us-east-1,use1-az3,3.0,0.0,0.2097
d2.xlarge,us-east-1,use1-az2,3.0,0.0,0.2046
d2.xlarge,us-east-1,use1-az4,3.0,0.0,0.2072
g4ad.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5377
g4ad.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5312
g4ad.4xlarge,us-east-1,use1-az2,3.0,0.0,0.6028
g4ad.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5817
r7g.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5153
r7g.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5189
r7g.4xlarge,us-east-1,use1-az6,3.0,0.0,0.518
r7g.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5122
r7g.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5209
g4dn.xlarge,us-east-1,use1-az4,3.0,0.0,0.1597
g4dn.xlarge,us-east-1,use1-az2,3.0,0.0,0.1774
g4dn.xlarge,us-east-1,use1-az1,3.0,0.0,0.16
g4dn.xlarge,us-east-1,use1-az5,3.0,0.0,0.1591
g4dn.xlarge,us-east-1,use1-az6,3.0,0.0,0.1602
r6idn.xlarge,us-east-1,use1-az6,3.0,0.0,0.1499
r6idn.xlarge,us-east-1,use1-az4,3.0,0.0,0.1303
r6idn.xlarge,us-east-1,use1-az5,3.0,0.0,0.1271
r6idn.xlarge,us-east-1,use1-az2,3.0,0.0,0.1305
trn1.2xlarge,us-east-1,use1-az6,3.0,0.0,0.4094
trn1.2xlarge,us-east-1,use1-az5,3.0,0.0,0.353
m7gd.2xlarge,us-east-1,use1-az5,3.0,0.0,0.252
m7gd.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2294
m7gd.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2278
c6in.xlarge,us-east-1,use1-az5,3.0,0.0,0.1245
c6in.xlarge,us-east-1,use1-az2,3.0,0.0,0.127
c6in.xlarge,us-east-1,use1-az1,3.0,0.0,0.1156
c6in.xlarge,us-east-1,use1-az4,3.0,0.0,0.1266
c6in.xlarge,us-east-1,use1-az6,3.0,0.0,0.1138
c7gn.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9442
c7gn.8xlarge,us-east-1,use1-az5,3.0,0.0,0.8878
r7gd.medium,us-east-1,use1-az5,3.0,0.0,0.0279
r7gd.medium,us-east-1,use1-az6,3.0,0.0,0.0297
r7gd.medium,us-east-1,use1-az2,3.0,0.0,0.0287
r7gd.medium,us-east-1,use1-az4,3.0,0.0,0.0298
c7gd.xlarge,us-east-1,use1-az6,3.0,0.0,0.1256
c7gd.xlarge,us-east-1,use1-az2,3.0,0.0,0.1162
c7gd.xlarge,us-east-1,use1-az4,3.0,0.0,0.1082
c7gd.xlarge,us-east-1,use1-az5,3.0,0.0,0.1135
t3.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2065
t3.2xlarge,us-east-1,use1-az5,3.0,0.0,0.1951
t3.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2197
t3.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2007
t3.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2205
r3.xlarge,us-east-1,use1-az2,3.0,0.0,0.1093
r3.xlarge,us-east-1,use1-az3,3.0,0.0,0.1212
r3.xlarge,us-east-1,use1-az6,3.0,0.0,0.1185
r3.xlarge,us-east-1,use1-az4,3.0,0.0,0.1101
i3en.3xlarge,us-east-1,use1-az6,3.0,0.0,0.412
i3en.3xlarge,us-east-1,use1-az5,3.0,0.0,0.4196
i3en.3xlarge,us-east-1,use1-az1,3.0,0.0,0.44
i3en.3xlarge,us-east-1,use1-az4,3.0,0.0,0.411
i3en.3xlarge,us-east-1,use1-az2,3.0,0.0,0.4586
c5ad.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9
c5ad.8xlarge,us-east-1,use1-az1,3.0,0.0,0.867
c5ad.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9122
c5ad.8xlarge,us-east-1,use1-az6,3.0,0.0,0.8769
g5.2xlarge,us-east-1,use1-az6,3.0,0.0,0.4112
g5.2xlarge,us-east-1,use1-az5,3.0,0.0,0.369
g5.2xlarge,us-east-1,use1-az4,3.0,0.0,0.4061
g5.2xlarge,us-east-1,use1-az1,3.0,0.0,0.42
im4gn.large,us-east-1,use1-az2,3.0,0.0,0.0656
im4gn.large,us-east-1,use1-az6,3.0,0.0,0.0696
im4gn.large,us-east-1,use1-az4,3.0,0.0,0.0658
r3.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2438
r3.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2531
r3.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2565
r3.2xlarge,us-east-1,use1-az3,3.0,0.0,0.2927
c5.2xlarge,us-east-1,use1-az2,3.0,0.0,0.1972
c5.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2293
c5.2xlarge,us-east-1,use1-az1,3.0,0.0,0.221
c5.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2101
c5.2xlarge,us-east-1,use1-az4,3.0,0.0,0.1973
c5ad.2xlarge,us-east-1,use1-az4,3.0,0.0,0.25
c5ad.2xlarge,us-east-1,use1-az2,3.0,0.0,0.232
c5ad.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2515
c5ad.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2596
c5ad.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2239
t4g.small,us-east-1,use1-az4,3.0,0.0,0.016
t4g.small,us-east-1,use1-az5,3.0,0.0,0.0162
t4g.small,us-east-1,use1-az2,3.0,0.0,0.016
t4g.small,us-east-1,use1-az6,3.0,0.0,0.0156
t4g.small,us-east-1,use1-az1,3.0,0.0,0.0161
c6a.4xlarge,us-east-1,use1-az5,3.0,0.0,0.491
c6a.4xlarge,us-east-1,use1-az6,3.0,0.0,0.415
c6a.4xlarge,us-east-1,use1-az4,3.0,0.0,0.401
c6a.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4562
c6a.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4005
c6i.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2312
c6i.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2189
c6i.2xlarge,us-east-1,use1-az4,3.0,0.0,0.197
c6i.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2293
c6i.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2457
r5n.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2587
r5n.2xlarge,us-east-1,use1-az5,3.0,0.0,0.245
r5n.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2845
r5n.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2584
r5n.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2588
m5ad.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2592
m5ad.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2606
m5ad.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2913
m5ad.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2832
m5ad.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2607
r3.large,us-east-1,use1-az2,3.0,0.0,0.0614
r3.large,us-east-1,use1-az6,3.0,0.0,0.0602
r3.large,us-east-1,use1-az3,3.0,0.0,0.0632
r3.large,us-east-1,use1-az4,3.0,0.0,0.0611
x2gd.xlarge,us-east-1,use1-az2,3.0,0.0,0.1608
x2gd.xlarge,us-east-1,use1-az6,3.0,0.0,0.1515
x2gd.xlarge,us-east-1,use1-az5,3.0,0.0,0.1605
x2gd.xlarge,us-east-1,use1-az4,3.0,0.0,0.1611
m7gd.medium,us-east-1,use1-az6,3.0,0.0,0.0316
m7gd.medium,us-east-1,use1-az5,3.0,0.0,0.0315
m7gd.medium,us-east-1,use1-az4,3.0,0.0,0.0319
c5a.large,us-east-1,use1-az5,3.0,0.0,0.0558
c5a.large,us-east-1,use1-az2,3.0,0.0,0.0556
c5a.large,us-east-1,use1-az4,3.0,0.0,0.0632
c5a.large,us-east-1,use1-az1,3.0,0.0,0.0633
c5a.large,us-east-1,use1-az6,3.0,0.0,0.0631
r6a.8xlarge,us-east-1,use1-az4,3.0,0.0,0.9341
r6a.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9723
m6g.medium,us-east-1,use1-az6,3.0,0.0,0.0296
m6g.medium,us-east-1,use1-az1,3.0,0.0,0.0295
m6g.medium,us-east-1,use1-az5,3.0,0.0,0.0323
m6g.medium,us-east-1,use1-az4,3.0,0.0,0.0294
m6g.medium,us-east-1,use1-az2,3.0,0.0,0.0324
x2gd.2xlarge,us-east-1,use1-az6,3.0,0.0,0.3577
x2gd.2xlarge,us-east-1,use1-az2,3.0,0.0,0.3317
m5n.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5801
m5n.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4703
m5n.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5432
m5n.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5554
m5n.4xlarge,us-east-1,use1-az1,3.0,0.0,0.5125
r5a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2342
r5a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2522
r5a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.25
r5a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.223
r5a.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2469
c6id.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4678
c6id.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4436
c6id.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5009
c6id.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5024
c6id.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4995
c5d.large,us-east-1,use1-az4,3.0,0.0,0.0417
c5d.large,us-east-1,use1-az1,3.0,0.0,0.0565
c5d.large,us-east-1,use1-az6,3.0,0.0,0.0493
c5d.large,us-east-1,use1-az5,3.0,0.0,0.0553
c5d.large,us-east-1,use1-az2,3.0,0.0,0.0554
r3.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9118
r3.8xlarge,us-east-1,use1-az4,3.0,0.0,0.9281
r3.8xlarge,us-east-1,use1-az2,3.0,0.0,0.842
r7a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2673
r7a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2568
r7a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.25
r7a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2768
t3a.medium,us-east-1,use1-az4,3.0,0.0,0.0312
t3a.medium,us-east-1,use1-az6,3.0,0.0,0.0295
t3a.medium,us-east-1,use1-az5,3.0,0.0,0.0302
t3a.medium,us-east-1,use1-az2,3.0,0.0,0.0284
t3a.medium,us-east-1,use1-az1,3.0,0.0,0.0286
r5d.xlarge,us-east-1,use1-az5,3.0,0.0,0.1264
r5d.xlarge,us-east-1,use1-az2,3.0,0.0,0.1423
r5d.xlarge,us-east-1,use1-az6,3.0,0.0,0.1282
r5d.xlarge,us-east-1,use1-az4,3.0,0.0,0.1293
r5d.xlarge,us-east-1,use1-az1,3.0,0.0,0.1308
m5a.8xlarge,us-east-1,use1-az4,3.0,0.0,0.8887
m5a.8xlarge,us-east-1,use1-az6,3.0,0.0,0.8992
m5a.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8815
z1d.large,us-east-1,use1-az6,3.0,0.0,0.0805
z1d.large,us-east-1,use1-az4,3.0,0.0,0.0792
z1d.large,us-east-1,use1-az5,3.0,0.0,0.0796
z1d.large,us-east-1,use1-az1,3.0,0.0,0.0736
z1d.large,us-east-1,use1-az2,3.0,0.0,0.08
r6in.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2558
