InstanceType,Region,AZ,SPS_Mean,SPS_STD,SpotPrice
m5a.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2436
m5a.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2421
m5a.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2038
m5a.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.1946
m6a.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.1954
m6a.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.1665
m6a.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2422
m6a.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2395
r6g.medium,us-west-2,usw2-az3,3.0,0.0,0.0296
r6g.medium,us-west-2,usw2-az2,3.0,0.0,0.0257
r6g.medium,us-west-2,usw2-az1,3.0,0.0,0.0212
r6g.medium,us-west-2,usw2-az4,3.0,0.0,0.0278
c6gd.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1183
c6gd.xlarge,us-west-2,usw2-az4,3.0,0.0,0.0838
c6gd.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0833
c6gd.xlarge,us-west-2,usw2-az2,3.0,0.0,0.0799
trn1.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.3577
c7i.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.3685
c7i.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.4781
m6gd.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.7719
m6gd.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.8928
m6gd.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.9409
c5ad.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.9094
c5ad.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.9633
p2.xlarge,us-west-2,usw2-az1,3.0,0.0,0.281
p2.xlarge,us-west-2,usw2-az2,3.0,0.0,0.2933
p2.xlarge,us-west-2,usw2-az3,3.0,0.0,0.2756
c3.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.4858
c3.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4025
c3.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.4867
r6gd.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.1942
r6gd.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2323
r6gd.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2016
r6gd.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2044
m6gd.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.3956
m6gd.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4622
m6gd.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.369
c5d.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0753
c5d.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1067
c5d.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1135
c5d.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1369
r6i.xlarge,us-west-2,usw2-az1,3.0,0.0,0.113
r6i.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1124
r6i.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1167
r6i.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1213
m6gd.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2328
m6gd.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.1631
m6gd.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2311
r6in.large,us-west-2,usw2-az3,3.0,0.0,0.051
r6in.large,us-west-2,usw2-az1,3.0,0.0,0.0512
r6in.large,us-west-2,usw2-az2,3.0,0.0,0.0466
x2iedn.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.9533
x2iedn.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.9553
x2iedn.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.7859
t3a.nano,us-west-2,usw2-az1,3.0,0.0,0.0038
t3a.nano,us-west-2,usw2-az3,3.0,0.0,0.0028
t3a.nano,us-west-2,usw2-az4,3.0,0.0,0.0031
t3a.nano,us-west-2,usw2-az2,3.0,0.0,0.003
r4.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1358
r4.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1284
r4.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1214
inf1.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2951
i3en.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.3254
i3en.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.3021
i3en.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2696
i3en.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2824
t3.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.1884
t3.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.1993
t3.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.1822
t3.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.194
c6g.12xlarge,us-west-2,usw2-az3,3.0,0.0,0.8438
c6g.12xlarge,us-west-2,usw2-az4,3.0,0.0,0.9334
r7g.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.8448
r7g.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.6431
r7g.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.7795
m5ad.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.5206
m5ad.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.5519
m5ad.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.4232
m5ad.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4235
m7i-flex.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4193
m7i-flex.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4266
m5zn.large,us-west-2,usw2-az1,3.0,0.0,0.0809
m5zn.large,us-west-2,usw2-az2,3.0,0.0,0.0844
m5zn.large,us-west-2,usw2-az3,3.0,0.0,0.0602
c6in.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.3704
c6in.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.408
r6id.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2552
r6id.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2598
r6id.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2327
r6id.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2519
c6gn.xlarge,us-west-2,usw2-az2,3.0,0.0,0.0857
c6gn.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0864
c6gn.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1174
c6gn.xlarge,us-west-2,usw2-az4,3.0,0.0,0.0999
c7gd.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1102
c7gd.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1201
c7gd.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0959
c6id.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.7913
c6id.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.7463
c6id.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.9758
c6id.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.8272
r5ad.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1282
r5ad.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1337
r5ad.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1157
r5ad.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1319
m6in.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4308
m6in.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.486
m6in.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.4892
t4g.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2369
t4g.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.1975
t4g.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2392
t4g.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.1808
r5n.large,us-west-2,usw2-az1,3.0,0.0,0.0583
r5n.large,us-west-2,usw2-az2,3.0,0.0,0.0526
r5n.large,us-west-2,usw2-az3,3.0,0.0,0.0599
r6i.large,us-west-2,usw2-az2,3.0,0.0,0.0569
r6i.large,us-west-2,usw2-az3,3.0,0.0,0.0465
r6i.large,us-west-2,usw2-az4,3.0,0.0,0.0465
r6i.large,us-west-2,usw2-az1,3.0,0.0,0.0473
m3.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2748
m3.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2625
m3.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.3089
m4.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1106
m4.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0873
m4.xlarge,us-west-2,usw2-az2,3.0,0.0,0.0909
r6id.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.517
r6id.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4171
r6id.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4862
r6id.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.5085
c6gd.large,us-west-2,usw2-az2,3.0,0.0,0.0441
c6gd.large,us-west-2,usw2-az3,3.0,0.0,0.0596
c6gd.large,us-west-2,usw2-az1,3.0,0.0,0.0463
c6gd.large,us-west-2,usw2-az4,3.0,0.0,0.0596
m6idn.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1104
m6idn.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1284
m6idn.xlarge,us-west-2,usw2-az1,3.0,0.0,0.123
g3.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.6156
g3.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.5223
g3.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.7449
x2iedn.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1993
x2iedn.xlarge,us-west-2,usw2-az1,3.0,0.0,0.2431
x2iedn.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1762
inf1.6xlarge,us-west-2,usw2-az4,3.0,0.0,0.9631
r7gd.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.6413
r7gd.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.958
r7gd.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.9684
r7a.xlarge,us-west-2,usw2-az3,3.0,0.0,0.107
r7a.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1215
r7a.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1056
m1.medium,us-west-2,usw2-az3,3.0,0.0,0.0148
m1.medium,us-west-2,usw2-az1,3.0,0.0,0.0182
m1.medium,us-west-2,usw2-az2,3.0,0.0,0.0108
m7i.xlarge,us-west-2,usw2-az4,3.0,0.0,0.0888
m7i.xlarge,us-west-2,usw2-az3,3.0,0.0,0.0955
m7i.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1003
m7i.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1224
m7a.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2039
m7a.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2343
m7a.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2133
c5.large,us-west-2,usw2-az4,3.0,0.0,0.0545
c5.large,us-west-2,usw2-az1,3.0,0.0,0.0426
c5.large,us-west-2,usw2-az3,3.0,0.0,0.0461
c5.large,us-west-2,usw2-az2,3.0,0.0,0.0542
m6gd.12xlarge,us-west-2,usw2-az1,3.0,0.0,0.9897
m1.large,us-west-2,usw2-az3,3.0,0.0,0.018
m1.large,us-west-2,usw2-az1,3.0,0.0,0.0303
m1.large,us-west-2,usw2-az2,3.0,0.0,0.0251
m6g.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.2981
m6g.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.4025
m6g.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.4082
m6g.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.416
c6in.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.9641
c6in.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.9587
c6in.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.8357
r6i.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.7892
r6i.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.9458
r6i.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.9474
r6i.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.6898
vt1.3xlarge,us-west-2,usw2-az1,3.0,0.0,0.5708
r7gd.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1193
r7gd.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1036
r7gd.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1104
c7gd.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2411
c7gd.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2043
c7gd.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2079
m7g.12xlarge,us-west-2,usw2-az3,3.0,0.0,0.9941
c3.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.8829
c3.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.9726
c3.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.8519
m2.xlarge,us-west-2,usw2-az3,3.0,0.0,0.0574
m2.xlarge,us-west-2,usw2-az2,3.0,0.0,0.0476
m2.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0527
x2gd.large,us-west-2,usw2-az4,3.0,0.0,0.0915
x2gd.large,us-west-2,usw2-az3,3.0,0.0,0.0823
x2gd.large,us-west-2,usw2-az2,3.0,0.0,0.0915
x2gd.large,us-west-2,usw2-az1,3.0,0.0,0.1119
r3.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1457
r3.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1243
r3.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1308
c1.medium,us-west-2,usw2-az2,3.0,0.0,0.0136
c1.medium,us-west-2,usw2-az3,3.0,0.0,0.0186
c1.medium,us-west-2,usw2-az1,3.0,0.0,0.0151
is4gen.medium,us-west-2,usw2-az2,3.0,0.0,0.039
is4gen.medium,us-west-2,usw2-az1,3.0,0.0,0.0477
is4gen.medium,us-west-2,usw2-az3,3.0,0.0,0.0511
f1.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.8265
f1.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.6695
f1.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.8254
c7gd.medium,us-west-2,usw2-az1,3.0,0.0,0.0298
c7gd.medium,us-west-2,usw2-az2,3.0,0.0,0.0299
c7gd.medium,us-west-2,usw2-az3,3.0,0.0,0.0217
r6a.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.3537
r6a.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.3106
r6a.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.325
r6a.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.3272
t2.small,us-west-2,usw2-az2,3.0,0.0,0.0128
t2.small,us-west-2,usw2-az1,3.0,0.0,0.0092
t2.small,us-west-2,usw2-az3,3.0,0.0,0.0146
r6i.12xlarge,us-west-2,usw2-az2,3.0,0.0,0.9882
r6i.12xlarge,us-west-2,usw2-az1,3.0,0.0,0.9885
c6i.large,us-west-2,usw2-az1,3.0,0.0,0.0593
c6i.large,us-west-2,usw2-az2,3.0,0.0,0.0593
c6i.large,us-west-2,usw2-az4,3.0,0.0,0.0602
c6i.large,us-west-2,usw2-az3,3.0,0.0,0.0405
x2iezn.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.3856
x2iezn.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.482
x2iezn.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.3567
c5ad.large,us-west-2,usw2-az4,3.0,0.0,0.056
c5ad.large,us-west-2,usw2-az1,3.0,0.0,0.0527
c5ad.large,us-west-2,usw2-az2,3.0,0.0,0.06
t2.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2386
t2.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2423
t2.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.1894
r5ad.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2763
r5ad.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2336
r5ad.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2954
r5ad.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2553
x2iezn.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.7814
x2iezn.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.8397
i4g.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1217
i4g.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1187
i4g.xlarge,us-west-2,usw2-az3,3.0,0.0,0.086
r5a.large,us-west-2,usw2-az4,3.0,0.0,0.0543
r5a.large,us-west-2,usw2-az2,3.0,0.0,0.0536
r5a.large,us-west-2,usw2-az1,3.0,0.0,0.0464
r5a.large,us-west-2,usw2-az3,3.0,0.0,0.0601
r7a.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2444
r7a.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2434
r7a.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2699
g5.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.7044
g5.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.7348
c5a.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.1652
c5a.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.1682
c5a.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2368
c5a.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2302
d3.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.3214
d3.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.4395
d3.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.4437
d3.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.3945
r5b.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2509
r5b.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2948
r5b.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2841
c6a.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.4016
c6a.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4168
c6a.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4009
c6a.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.3513
m6id.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1016
m6id.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1059
m6id.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1222
m6id.xlarge,us-west-2,usw2-az1,3.0,0.0,0.087
m4.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.231
m4.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2386
m4.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2326
c6in.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.1796
c6in.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2436
c6in.xlarge,us-west-2,usw2-az3,3.0,0.0,0.0871
c6in.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1217
m6i.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.431
m6i.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.4338
m6i.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.3912
m6i.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.398
m6in.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2086
m6in.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2011
m6in.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2092
x1e.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.4101
x1e.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.4791
x1e.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.3661
t3.micro,us-west-2,usw2-az2,3.0,0.0,0.0059
t3.micro,us-west-2,usw2-az1,3.0,0.0,0.0064
t3.micro,us-west-2,usw2-az3,3.0,0.0,0.0044
t3.micro,us-west-2,usw2-az4,3.0,0.0,0.0059
m5.large,us-west-2,usw2-az2,3.0,0.0,0.0347
m5.large,us-west-2,usw2-az4,3.0,0.0,0.0601
m5.large,us-west-2,usw2-az1,3.0,0.0,0.0421
m5.large,us-west-2,usw2-az3,3.0,0.0,0.0481
x1e.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.8119
x1e.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.8024
x1e.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.6859
im4gn.large,us-west-2,usw2-az1,3.0,0.0,0.0923
im4gn.large,us-west-2,usw2-az2,3.0,0.0,0.0879
im4gn.large,us-west-2,usw2-az3,3.0,0.0,0.0996
im4gn.xlarge,us-west-2,usw2-az3,3.0,0.0,0.2208
im4gn.xlarge,us-west-2,usw2-az2,3.0,0.0,0.2019
im4gn.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1563
t1.micro,us-west-2,usw2-az2,3.0,0.0,0.0034
t1.micro,us-west-2,usw2-az1,3.0,0.0,0.0031
r6g.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.6931
r6g.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.597
r6g.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.7801
r6g.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.7016
i4g.large,us-west-2,usw2-az1,3.0,0.0,0.0464
i4g.large,us-west-2,usw2-az2,3.0,0.0,0.0514
i4g.large,us-west-2,usw2-az3,3.0,0.0,0.058
r3.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2791
r3.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2562
r3.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.254
m5n.large,us-west-2,usw2-az3,3.0,0.0,0.0603
m5n.large,us-west-2,usw2-az2,3.0,0.0,0.0544
m5n.large,us-west-2,usw2-az1,3.0,0.0,0.0489
c7gd.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4809
c7gd.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.3619
c7gd.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.3457
c5n.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.442
c5n.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.425
c5n.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4781
c5n.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.3507
c6gd.12xlarge,us-west-2,usw2-az1,3.0,0.0,0.9889
d3en.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.3605
d3en.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.3705
d3en.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.3422
d3en.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.449
r6gd.medium,us-west-2,usw2-az3,3.0,0.0,0.0276
r6gd.medium,us-west-2,usw2-az2,3.0,0.0,0.0219
r6gd.medium,us-west-2,usw2-az4,3.0,0.0,0.0216
r6gd.medium,us-west-2,usw2-az1,3.0,0.0,0.0243
r7gd.medium,us-west-2,usw2-az2,3.0,0.0,0.0224
r7gd.medium,us-west-2,usw2-az1,3.0,0.0,0.0223
r7gd.medium,us-west-2,usw2-az3,3.0,0.0,0.0301
m5.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.3368
m5.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.4509
m5.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.4112
m5.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.3869
i3.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.5155
i3.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.5933
i3.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.6676
i3.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4989
m6a.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.7654
m6a.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.8051
m6a.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.7669
m6a.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.9624
c3.large,us-west-2,usw2-az1,3.0,0.0,0.0508
c3.large,us-west-2,usw2-az3,3.0,0.0,0.0475
c3.large,us-west-2,usw2-az2,3.0,0.0,0.0521
m4.large,us-west-2,usw2-az3,3.0,0.0,0.0571
m4.large,us-west-2,usw2-az1,3.0,0.0,0.0513
m4.large,us-west-2,usw2-az2,3.0,0.0,0.0542
a1.metal,us-west-2,usw2-az3,3.0,0.0,0.2843
a1.metal,us-west-2,usw2-az2,3.0,0.0,0.3898
c5.12xlarge,us-west-2,usw2-az4,3.0,0.0,0.9817
m7i.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.9652
m7i.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.9684
c3.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1053
m5a.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.707
m5a.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.8185
m5a.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.8153
r5d.xlarge,us-west-2,usw2-az4,3.0,0.0,0.0965
r5d.xlarge,us-west-2,usw2-az2,3.0,0.0,0.12
r5d.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1203
r5d.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1176
m6idn.large,us-west-2,usw2-az2,3.0,0.0,0.0525
m6idn.large,us-west-2,usw2-az3,3.0,0.0,0.0478
m6idn.large,us-west-2,usw2-az1,3.0,0.0,0.0609
r5a.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.8965
r5a.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.9162
r5a.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.931
r6idn.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.6691
r6idn.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.572
r5.large,us-west-2,usw2-az4,3.0,0.0,0.0471
r5.large,us-west-2,usw2-az1,3.0,0.0,0.0444
r5.large,us-west-2,usw2-az2,3.0,0.0,0.0592
r5.large,us-west-2,usw2-az3,3.0,0.0,0.0567
g4dn.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2926
g4dn.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.4045
g4dn.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.4075
m6g.large,us-west-2,usw2-az1,3.0,0.0,0.0544
m6g.large,us-west-2,usw2-az4,3.0,0.0,0.0493
m6g.large,us-west-2,usw2-az3,3.0,0.0,0.0383
m6g.large,us-west-2,usw2-az2,3.0,0.0,0.0422
i4i.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1188
i4i.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1262
i4i.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1228
i4i.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1226
r6a.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.9642
r6a.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.9158
r6a.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.7449
r6a.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.9673
m5n.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.6316
m5n.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.5118
t3.medium,us-west-2,usw2-az3,3.0,0.0,0.0211
t3.medium,us-west-2,usw2-az2,3.0,0.0,0.0182
t3.medium,us-west-2,usw2-az1,3.0,0.0,0.0184
