SpotPrice,Savings,SPS,AZ,Region,InstanceType,IF,time
0.2879,77,3,euw2-az3,eu-west-2,r4.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.828,70,3,use1-az5,us-east-1,i3en.6xlarge,1.5,2022-07-12 04:20:02+00:00
0.1081,75,3,usw2-az2,us-west-2,r6id.xlarge,1.5,2022-07-12 04:20:02+00:00
0.0796,67,3,apse2-az1,ap-southeast-2,r6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.2878,74,3,apse1-az3,ap-southeast-1,r6gd.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.0221,70,3,euw1-az2,eu-west-1,t4g.large,3.0,2022-07-12 04:20:02+00:00
2.7944,48,2,aps1-az1,ap-south-1,m6a.metal,1.5,2022-07-12 04:20:02+00:00
0.828,70,1,usw2-az4,us-west-2,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0628,56,3,aps1-az3,ap-south-1,r5a.xlarge,2.5,2022-07-12 04:20:02+00:00
5.0328,70,2,apne1-az1,ap-northeast-1,p3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.2878,74,3,apse1-az2,ap-southeast-1,r6gd.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.828,70,3,usw2-az3,us-west-2,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0605,73,3,apne2-az2,ap-northeast-2,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
5.0328,70,2,apne1-az4,ap-northeast-1,p3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1082,70,3,cac1-az1,ca-central-1,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0796,67,3,apse2-az2,ap-southeast-2,r6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.1133,70,3,euw3-az3,eu-west-3,t3.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.828,70,3,usw2-az2,us-west-2,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.2878,74,3,apse1-az1,ap-southeast-1,r6gd.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.0221,70,3,euw1-az1,eu-west-1,t4g.large,3.0,2022-07-12 04:20:02+00:00
0.1082,84,3,use2-az1,us-east-2,r5dn.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.4146,70,3,euw2-az3,eu-west-2,inf1.6xlarge,1.0,2022-07-12 04:20:02+00:00
0.2878,70,3,apse1-az3,ap-southeast-1,r6g.4xlarge,3.0,2022-07-12 04:20:02+00:00
5.0418,70,3,euw2-az1,eu-west-2,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.1084,51,3,use1-az4,us-east-1,m5a.xlarge,2.5,2022-07-12 04:20:02+00:00
0.828,70,3,usw2-az1,us-west-2,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.2878,70,3,apse1-az2,ap-southeast-1,r6g.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.0796,67,3,apse2-az3,ap-southeast-2,r6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0606,70,3,euw3-az2,eu-west-3,c5.xlarge,3.0,2022-07-12 04:20:02+00:00
0.828,70,3,use2-az3,us-east-2,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0628,80,3,apne2-az3,ap-northeast-2,r4.xlarge,3.0,2022-07-12 04:20:02+00:00
5.0418,70,3,euw2-az2,eu-west-2,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.1147,61,3,eun1-az1,eu-north-1,c6g.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.0221,70,3,cac1-az4,ca-central-1,t4g.large,3.0,2022-07-12 04:20:02+00:00
0.2878,31,3,usw2-az3,us-west-2,g4ad.xlarge,1.0,2022-07-12 04:20:02+00:00
0.828,70,3,use2-az2,us-east-2,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.1086,70,3,euw2-az1,eu-west-2,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0796,71,3,apse2-az1,ap-southeast-2,r6gd.xlarge,3.0,2022-07-12 04:20:02+00:00
0.2877,72,3,usw1-az1,us-west-1,m5ad.4xlarge,3.0,2022-07-12 04:20:02+00:00
5.0418,70,3,euw2-az3,eu-west-2,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.2875,66,3,euc1-az2,eu-central-1,m5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.4068,70,3,apse1-az1,ap-southeast-1,z1d.3xlarge,1.0,2022-07-12 04:20:02+00:00
0.1086,70,3,euw3-az1,eu-west-3,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.828,70,3,use2-az1,us-east-2,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.2874,49,3,euw1-az3,eu-west-1,c5n.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.0796,71,3,apse2-az2,ap-southeast-2,r6gd.xlarge,3.0,2022-07-12 04:20:02+00:00
0.1086,70,3,euw3-az2,eu-west-3,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0221,70,3,cac1-az2,ca-central-1,t4g.large,3.0,2022-07-12 04:20:02+00:00
0.2873,54,3,use1-az6,us-east-1,m6g.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.828,70,3,use1-az6,us-east-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0606,70,3,euw3-az3,eu-west-3,c5.xlarge,3.0,2022-07-12 04:20:02+00:00
7.502,70,1,euw1-az3,eu-west-1,i2.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0628,80,3,apne2-az1,ap-northeast-2,r4.xlarge,3.0,2022-07-12 04:20:02+00:00
5.0418,70,2,euw3-az1,eu-west-3,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.2872,54,3,use1-az5,us-east-1,m6g.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.828,70,3,use1-az5,us-east-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0056,70,3,use2-az1,us-east-2,t3a.small,3.0,2022-07-12 04:20:02+00:00
0.0796,71,3,apse2-az3,ap-southeast-2,r6gd.xlarge,3.0,2022-07-12 04:20:02+00:00
0.1086,70,3,euw3-az3,eu-west-3,i3.xlarge,1.0,2022-07-12 04:20:02+00:00
5.0418,70,3,euw3-az2,eu-west-3,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.0615,74,3,usw1-az3,us-west-1,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.828,70,3,use1-az4,us-east-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.287,71,3,apne1-az2,ap-northeast-1,m5.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0221,70,3,cac1-az1,ca-central-1,t4g.large,3.0,2022-07-12 04:20:02+00:00
0.1086,70,3,use1-az4,us-east-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.828,70,3,use1-az3,us-east-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.287,74,3,usw1-az3,us-west-1,c5n.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.0796,74,3,apse2-az1,ap-southeast-2,r6i.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0606,67,3,euw3-az1,eu-west-3,c5a.xlarge,3.0,2022-07-12 04:20:02+00:00
5.0418,70,3,euw3-az3,eu-west-3,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.2869,63,3,euw2-az2,eu-west-2,m5ad.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.828,70,3,use1-az2,us-east-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.1086,70,3,use2-az1,us-east-2,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
5.0418,70,3,euw2-az1,eu-west-2,x2idn.32xlarge,2.0,2022-07-12 04:20:02+00:00
0.1086,70,3,use2-az2,us-east-2,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.828,70,3,use1-az1,us-east-1,d2.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.2868,56,3,use1-az1,us-east-1,c6gd.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.0796,74,3,apse2-az2,ap-southeast-2,r6i.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0628,73,3,euw2-az2,eu-west-2,m4.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0219,86,3,use2-az3,us-east-2,r6id.large,2.0,2022-07-12 04:20:02+00:00
0.1137,70,3,apse1-az1,ap-southeast-1,t3a.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.4146,70,3,euw2-az2,eu-west-2,inf1.6xlarge,1.0,2022-07-12 04:20:02+00:00
0.2867,54,3,use1-az1,us-east-1,m6g.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.8276,64,3,usw2-az1,us-west-2,m5.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.0606,67,3,euw3-az3,eu-west-3,c5a.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0796,74,3,apse2-az3,ap-southeast-2,r6i.xlarge,3.0,2022-07-12 04:20:02+00:00
0.2867,68,3,apne1-az2,ap-northeast-1,m5a.4xlarge,2.5,2022-07-12 04:20:02+00:00
5.0418,70,3,euw2-az2,eu-west-2,x2idn.32xlarge,2.0,2022-07-12 04:20:02+00:00
0.1146,70,3,euw2-az3,eu-west-2,t3.2xlarge,3.0,2022-07-12 04:20:02+00:00
5.0418,70,3,euw2-az3,eu-west-2,x2idn.32xlarge,2.0,2022-07-12 04:20:02+00:00
0.1086,70,3,use2-az3,us-east-2,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8269,73,3,apse2-az3,ap-southeast-2,c5d.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.2866,70,3,usw2-az3,us-west-2,z1d.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.1273,76,3,euw3-az1,eu-west-3,m5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.1086,70,3,usw2-az1,us-west-2,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.0219,86,3,use2-az2,us-east-2,r6id.large,2.0,2022-07-12 04:20:02+00:00
2.7462,70,3,euw2-az3,eu-west-2,g4dn.metal,2.5,2022-07-12 04:20:02+00:00
0.8269,73,3,apse2-az2,ap-southeast-2,c5d.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.2866,52,3,euw1-az1,eu-west-1,r5ad.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0797,60,3,use1-az1,us-east-1,m4.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0606,74,3,euw3-az3,eu-west-3,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
9.6036,70,2,euw1-az2,eu-west-1,x2iedn.32xlarge,2.5,2022-07-12 04:20:02+00:00
0.1086,70,3,usw2-az2,us-west-2,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8269,70,3,apse2-az2,ap-southeast-2,c5ad.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.2866,63,3,use1-az5,us-east-1,c5d.4xlarge,1.5,2022-07-12 04:20:02+00:00
0.0202,70,3,sae1-az1,sa-east-1,t3.medium,3.0,2022-07-12 04:20:02+00:00
2.7944,48,2,aps1-az3,ap-south-1,m6a.48xlarge,1.5,2022-07-12 04:20:02+00:00
5.0418,70,3,euw2-az1,eu-west-2,x2iedn.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.0628,73,3,euw2-az1,eu-west-2,m4.xlarge,3.0,2022-07-12 04:20:02+00:00
0.1272,74,3,cac1-az1,ca-central-1,r5a.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.2865,60,3,use1-az6,us-east-1,m6gd.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.8269,70,3,apse2-az1,ap-southeast-2,c5ad.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.2864,58,3,usw2-az4,us-west-2,m5a.4xlarge,1.5,2022-07-12 04:20:02+00:00
5.0418,70,3,euw2-az2,eu-west-2,x2iedn.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.1086,70,3,usw2-az3,us-west-2,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.0798,90,1,use1-az6,us-east-1,c1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.2863,62,3,use1-az6,us-east-1,c5.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.8269,66,3,apse2-az3,ap-southeast-2,c5a.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.0606,76,3,euw3-az1,eu-west-3,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0219,86,3,use2-az1,us-east-2,r6id.large,2.0,2022-07-12 04:20:02+00:00
0.0617,70,3,use1-az2,us-east-1,t2.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0798,61,3,use1-az2,us-east-1,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.2862,75,3,apne1-az2,ap-northeast-1,m5d.4xlarge,3.0,2022-07-12 04:20:02+00:00
5.0497,78,3,use1-az4,us-east-1,r5dn.24xlarge,2.5,2022-07-12 04:20:02+00:00
0.1086,70,3,usw2-az4,us-west-2,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8269,66,2,apse2-az2,ap-southeast-2,c5a.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.1087,70,3,use1-az6,us-east-1,c5n.xlarge,3.0,2022-07-12 04:20:02+00:00
0.4068,70,3,apse1-az2,ap-southeast-1,z1d.3xlarge,1.0,2022-07-12 04:20:02+00:00
0.2861,71,3,usw1-az1,us-west-1,m4.4xlarge,2.0,2022-07-12 04:20:02+00:00
5.0614,69,2,usw2-az1,us-west-2,r6i.32xlarge,3.0,2022-07-12 04:20:02+00:00
0.0628,75,3,euw2-az3,eu-west-2,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
0.8269,66,3,apse2-az1,ap-southeast-2,c5a.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.109,66,1,euc1-az2,eu-central-1,m6gd.large,2.5,2022-07-12 04:20:02+00:00
0.0798,74,3,use2-az2,us-east-2,c6a.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.286,77,3,apne1-az2,ap-northeast-1,m5n.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.0219,83,3,use2-az3,us-east-2,r6i.large,3.0,2022-07-12 04:20:02+00:00
3.0024,70,3,usw2-az2,us-west-2,x2iezn.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.8269,69,3,apse2-az3,ap-southeast-2,c5.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.1091,70,3,use1-az2,us-east-1,im4gn.xlarge,3.0,2022-07-12 04:20:02+00:00
5.0808,70,1,apne2-az1,ap-northeast-2,p3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.2857,75,3,usw1-az1,us-west-1,r6i.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.8269,69,3,apse2-az2,ap-southeast-2,c5.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0606,76,3,euw3-az2,eu-west-3,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0798,71,3,use2-az1,us-east-2,c6g.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.2857,60,3,use1-az5,us-east-1,m6gd.4xlarge,1.0,2022-07-12 04:20:02+00:00
5.0808,70,2,apse1-az1,ap-southeast-1,p3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1091,70,1,use1-az4,us-east-1,im4gn.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8269,69,3,apse2-az1,ap-southeast-2,c5.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0628,75,3,euw2-az2,eu-west-2,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
0.4146,70,3,euw2-az1,eu-west-2,inf1.6xlarge,1.0,2022-07-12 04:20:02+00:00
0.2857,70,3,euw2-az1,eu-west-2,m5ad.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.0219,83,3,use2-az2,us-east-2,r6i.large,3.0,2022-07-12 04:20:02+00:00
0.1091,70,3,use1-az6,us-east-1,im4gn.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8264,54,3,use1-az6,us-east-1,m6i.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.2855,42,3,aps1-az1,ap-south-1,m6g.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.0798,71,3,use2-az2,us-east-2,c6g.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0606,76,3,euw3-az3,eu-west-3,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
5.0808,70,2,apse1-az2,ap-southeast-1,p3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1145,63,3,euw1-az1,eu-west-1,m5dn.xlarge,2.0,2022-07-12 04:20:02+00:00
0.8256,70,3,cac1-az4,ca-central-1,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.2855,68,3,usw1-az3,us-west-1,m5.4xlarge,1.0,2022-07-12 04:20:02+00:00
7.36,68,1,euc1-az2,eu-central-1,m6i.metal,1.5,2022-07-12 04:20:02+00:00
0.1091,70,3,use2-az1,us-east-2,im4gn.xlarge,2.5,2022-07-12 04:20:02+00:00
5.0808,70,2,apse2-az1,ap-southeast-2,p3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.2855,70,3,use1-az2,us-east-1,h1.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.8256,70,3,cac1-az2,ca-central-1,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1091,70,3,use2-az2,us-east-2,im4gn.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0798,71,3,use2-az3,us-east-2,c6g.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.2854,70,3,use1-az4,us-east-1,h1.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0219,83,3,use2-az1,us-east-2,r6i.large,3.0,2022-07-12 04:20:02+00:00
0.1091,70,3,use2-az3,us-east-2,im4gn.xlarge,2.5,2022-07-12 04:20:02+00:00
0.8256,70,3,cac1-az1,ca-central-1,i3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0606,85,3,apse1-az2,ap-southeast-1,m3.xlarge,1.0,2022-07-12 04:20:02+00:00
5.088,74,1,sae1-az1,sa-east-1,m4.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.0628,75,3,euw2-az1,eu-west-2,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
0.8256,67,3,aps1-az3,ap-south-1,c5d.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.2852,70,3,eun1-az3,eu-north-1,x2iedn.xlarge,2.0,2022-07-12 04:20:02+00:00
0.0192,72,3,apne1-az4,ap-northeast-1,r6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.1091,70,3,usw2-az1,us-west-2,im4gn.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0798,74,3,use2-az1,us-east-2,c6gd.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.2852,70,3,eun1-az2,eu-north-1,x2iedn.xlarge,2.0,2022-07-12 04:20:02+00:00
0.0219,81,3,use2-az3,us-east-2,r6gd.large,2.5,2022-07-12 04:20:02+00:00
0.1091,70,3,usw2-az2,us-west-2,im4gn.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0198,65,3,euw1-az1,eu-west-1,r6g.medium,3.0,2022-07-12 04:20:02+00:00
0.1134,70,3,eun1-az3,eu-north-1,c5.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.825,56,3,use1-az2,us-east-1,c6gd.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.2852,70,3,eun1-az1,eu-north-1,x2iedn.xlarge,2.0,2022-07-12 04:20:02+00:00
5.0989,65,1,apse2-az2,ap-southeast-2,c5d.metal,2.5,2022-07-12 04:20:02+00:00
0.2851,54,3,usw2-az2,us-west-2,m6g.4xlarge,1.5,2022-07-12 04:20:02+00:00
0.0798,74,3,use2-az2,us-east-2,c6gd.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0606,79,3,cac1-az1,ca-central-1,r4.xlarge,3.0,2022-07-12 04:20:02+00:00
0.4068,70,3,apse1-az3,ap-southeast-1,z1d.3xlarge,1.0,2022-07-12 04:20:02+00:00
0.1091,70,3,usw2-az3,us-west-2,im4gn.xlarge,2.5,2022-07-12 04:20:02+00:00
0.8248,68,3,use1-az4,us-east-1,m4.10xlarge,1.0,2022-07-12 04:20:02+00:00
0.2851,63,3,usw2-az4,us-west-2,c5d.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0798,74,3,use2-az3,us-east-2,c6gd.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0628,73,3,euw2-az3,eu-west-2,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
5.1236,70,3,use1-az2,us-east-1,g5.48xlarge,1.0,2022-07-12 04:20:02+00:00
0.285,70,3,euw3-az2,eu-west-3,g4dn.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.8244,68,3,sae1-az3,sa-east-1,c4.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1091,70,3,use1-az5,us-east-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.0219,81,3,use2-az2,us-east-2,r6gd.large,2.5,2022-07-12 04:20:02+00:00
0.2849,61,3,euw2-az1,eu-west-2,c5a.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.8241,71,1,apse1-az3,ap-southeast-1,m6i.12xlarge,2.5,2022-07-12 04:20:02+00:00
2.7944,48,2,aps1-az2,ap-south-1,m6a.48xlarge,1.5,2022-07-12 04:20:02+00:00
0.0798,77,3,use2-az1,us-east-2,c6gn.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.1092,67,3,eun1-az1,eu-north-1,c5a.2xlarge,3.0,2022-07-12 04:20:02+00:00
5.1246,70,3,use1-az6,us-east-1,g5.48xlarge,1.0,2022-07-12 04:20:02+00:00
0.0606,79,3,cac1-az2,ca-central-1,r4.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8241,70,2,apse1-az3,ap-southeast-1,m6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.2845,76,3,apse1-az1,ap-southeast-1,m5n.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.0219,81,3,use2-az1,us-east-2,r6gd.large,2.5,2022-07-12 04:20:02+00:00
0.1092,67,3,eun1-az2,eu-north-1,c5a.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.4141,47,3,euw1-az3,eu-west-1,c6a.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.0628,73,3,euw2-az2,eu-west-2,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8241,70,1,apse1-az2,ap-southeast-1,m6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.2844,70,3,eun1-az3,eu-north-1,i3en.2xlarge,2.0,2022-07-12 04:20:02+00:00
5.184,70,1,sae1-az1,sa-east-1,i3en.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.0606,70,3,use1-az1,us-east-1,t3a.xlarge,1.5,2022-07-12 04:20:02+00:00
0.0798,77,3,use2-az2,us-east-2,c6gn.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.2844,70,3,eun1-az2,eu-north-1,i3en.2xlarge,2.0,2022-07-12 04:20:02+00:00
0.8241,70,3,apse1-az1,ap-southeast-1,m6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.1143,70,3,aps1-az3,ap-south-1,inf1.2xlarge,1.0,2022-07-12 04:20:02+00:00
5.184,70,3,sae1-az2,sa-east-1,i3en.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.1092,67,3,eun1-az3,eu-north-1,c5a.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8241,64,2,apse1-az3,ap-southeast-1,m6g.12xlarge,1.0,2022-07-12 04:20:02+00:00
2.7472,61,3,eun1-az1,eu-north-1,g4dn.metal,2.0,2022-07-12 04:20:02+00:00
0.0798,77,3,use2-az3,us-east-2,c6gn.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.2844,70,3,eun1-az1,eu-north-1,i3en.2xlarge,2.0,2022-07-12 04:20:02+00:00
0.0219,78,3,use2-az3,us-east-2,r6g.large,2.0,2022-07-12 04:20:02+00:00
0.1092,74,3,eun1-az2,eu-north-1,c5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8241,64,3,apse1-az2,ap-southeast-1,m6g.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.2843,75,3,usw1-az3,us-west-1,r6i.4xlarge,1.0,2022-07-12 04:20:02+00:00
5.184,70,2,sae1-az3,sa-east-1,i3en.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.0607,70,3,euw3-az1,eu-west-3,c5.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0192,68,3,apne1-az4,ap-northeast-1,r6g.medium,2.5,2022-07-12 04:20:02+00:00
0.1092,74,3,eun1-az3,eu-north-1,c5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
5.184,70,3,sae1-az1,sa-east-1,i3en.metal,2.0,2022-07-12 04:20:02+00:00
0.2843,73,3,usw1-az3,us-west-1,r6gd.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.1272,74,3,cac1-az2,ca-central-1,r5a.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0628,73,3,euw2-az1,eu-west-2,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8241,64,1,apse1-az1,ap-southeast-1,m6g.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.1092,76,3,eun1-az2,eu-north-1,c5n.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0798,70,3,apne1-az1,ap-northeast-1,i3en.large,3.0,2022-07-12 04:20:02+00:00
2.7595,65,3,euw1-az2,eu-west-1,m6i.32xlarge,2.5,2022-07-12 04:20:02+00:00
0.8239,61,3,use1-az4,us-east-1,m5.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.2843,73,2,usw1-az1,us-west-1,r6gd.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.0219,78,3,use2-az2,us-east-2,r6g.large,2.0,2022-07-12 04:20:02+00:00
0.1134,70,3,euw1-az1,eu-west-1,i4i.xlarge,3.0,2022-07-12 04:20:02+00:00
5.184,70,3,sae1-az2,sa-east-1,i3en.metal,2.0,2022-07-12 04:20:02+00:00
0.2843,68,3,usw1-az3,us-west-1,r6g.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.8238,70,3,usw2-az4,us-west-2,i4i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1092,76,3,eun1-az3,eu-north-1,c5n.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0798,70,3,apne1-az2,ap-northeast-1,i3en.large,3.0,2022-07-12 04:20:02+00:00
0.2843,68,3,usw1-az1,us-west-1,r6g.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.8238,70,3,usw2-az2,us-west-2,i4i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.0607,59,3,cac1-az1,ca-central-1,c6g.xlarge,2.5,2022-07-12 04:20:02+00:00
5.184,70,3,sae1-az3,sa-east-1,i3en.metal,2.0,2022-07-12 04:20:02+00:00
0.1095,73,3,aps1-az2,ap-south-1,a1.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0798,70,3,apne1-az4,ap-northeast-1,i3en.large,3.0,2022-07-12 04:20:02+00:00
0.2843,54,3,use1-az5,us-east-1,c6a.4xlarge,1.5,2022-07-12 04:20:02+00:00
0.8238,70,3,usw2-az1,us-west-2,i4i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1095,73,3,aps1-az3,ap-south-1,a1.4xlarge,1.0,2022-07-12 04:20:02+00:00
